merge_tool;repo_name;merge_commit;runtime
IntelliMerge;cassandra;fe57553cf61f5f3aff510c6c80f6502b42dc7fef;3040
IntelliMerge;cassandra;f3e24bd5162eede8ad13abc9c85c90dd971fc110;1971
IntelliMerge;cassandra;59a905c8352a4836fb20d8505c3b03bb47a8a931;422
IntelliMerge;cassandra;4c1b11bc35ed8770076742ad27e8374418e9970e;472
IntelliMerge;cassandra;edd0d6d83e1722150c661f171ac1b4f5d25e32df;407
IntelliMerge;cassandra;c4692a1713e5abe1446954c9202aebe0f2d3ec81;12340
IntelliMerge;cassandra;67cc0dc4ade15a3693a62cb6ebb85ac4fc9ad328;108
IntelliMerge;cassandra;6c8687237cf58fac21078a27ffb32dda4cca5b01;768
IntelliMerge;cassandra;02308f6f9ae272fde101357a7d395f0118b80d0d;76
IntelliMerge;cassandra;1507ce8cd4c5c9896a4923d9e0a74d85b6a83184;53
IntelliMerge;cassandra;111f6c9392766205823e326422f3dffae826cf97;1676
IntelliMerge;cassandra;34cd6912b0e506f923ef33329fc9966d79222e77;2514
IntelliMerge;cassandra;8dfe36c78890e5e69998c9aefc8efbfdd35c83c9;843
IntelliMerge;cassandra;a0c9a01e8b022f69bce7568a01e48727b8f7dfcd;94
IntelliMerge;cassandra;9f867ea4c20b40e2bcd07fb43dc888bd3601474a;425
IntelliMerge;cassandra;52e09c100d716ab92cdd4fb5db1221648c1ed30d;1395
IntelliMerge;cassandra;15d690fdc2362e93beeddc364dbc63a56ab5ec44;82
IntelliMerge;cassandra;64a5e70ef5aacdfe244baa91b5698a326173082f;410
IntelliMerge;cassandra;6e8c237116e59b50cc415a8cf615db1b8ac84f54;28
IntelliMerge;cassandra;7c2e49e220d028649720ea7883e0a3ad28aaa185;139
IntelliMerge;cassandra;af1dc0f56a560ddee1e98bfea677bf534d38cc39;621
IntelliMerge;cassandra;51c05554a564766a730b65b2c05d3350d3c8f519;4235
IntelliMerge;cassandra;5697c3997f8c186655d67465f4903280fd3cf5a1;38
IntelliMerge;cassandra;b12c34f309cba15fb0d4187461a7065121f38e7b;541
IntelliMerge;cassandra;bc577bac07932b45385ea6647d9d27c57473e765;99
IntelliMerge;cassandra;5c7ccb033827f4d041f9e6ff2e4641163362f819;35
IntelliMerge;cassandra;e467533816409e2446de1197260623461614481d;2413
IntelliMerge;cassandra;c5986871c007f8c552ff624d1fcf064ce6a45c92;1169
IntelliMerge;cassandra;a57640822daa8dfe7df01cb59a6fe69f7a519808;178
IntelliMerge;cassandra;e04e7698a317215d6e6a2902a2456c572c0e100c;1222
IntelliMerge;cassandra;e36b2130ff2123fa1ebc3627d026407956611d84;412
IntelliMerge;cassandra;f0c0224dac44946c6b2f124259999ba9df20fccc;151
IntelliMerge;cassandra;f2744896e956a8078aadc4cc76cd88db015ab1ec;1942
IntelliMerge;cassandra;269da55a9eea420683f4ae91a4335390d631760c;304
IntelliMerge;cassandra;afb8f53052224e0dc4e2aa867253831a0d9c03e7;1013
IntelliMerge;cassandra;c671921c247c5dda2a38ebf4fd52e47e860885c8;169
IntelliMerge;cassandra;ef485a24f2e8f756c4665a36703eed372f01091b;4273
IntelliMerge;cassandra;f5f96c178d0ad2b7181ae07b307e38cdc6bdb9dc;486
IntelliMerge;cassandra;e1941e21284853d7b6b262bcf848d32e71f0a18d;5134
IntelliMerge;cassandra;aed84475a51d8a4c710f6dd5e7d8d530bfdb1382;681
IntelliMerge;cassandra;953bfa05874866b922a949b8322e3d7592b16159;4599
IntelliMerge;cassandra;2a5cb83c1f9d7145b48a7c5ef78f4b0ecbae71d8;2548
IntelliMerge;cassandra;ae7dbe3d2a8bb4d82da240a8834945dd32a5f1d3;2706
IntelliMerge;cassandra;64ed6b120afee5bf6f777334fbf9dfb9561f6bd1;26178
IntelliMerge;cassandra;e247bdd15f87b4262502cb0a0fb154392a1693ff;86
IntelliMerge;cassandra;605457a895d27b3f00f238b8f015f0d59410d452;57
IntelliMerge;cassandra;f4f1781a8f7d5bfbf3c63a8308d970f113c94df1;1229
IntelliMerge;cassandra;4b806e83add54993bd67a80f8c7c309a51648bff;982
IntelliMerge;cassandra;205dd7ef990fa34e844312bc75aea27ebbd4a4ad;806
IntelliMerge;cassandra;a38c5d07f5924117c56c209150a97098775f0abd;2672
IntelliMerge;cassandra;94c45349e25f07c28033ade55fe15254470fffd0;2742
IntelliMerge;cassandra;5798effe3371dc343cdc2de311c914aeb6b9af02;1335
IntelliMerge;cassandra;d8dfcfac449f33c981735bb84108547b8127d5ea;1518
IntelliMerge;cassandra;4398f831c36b08a0e74fe72a04ea04f4c29a378b;723
IntelliMerge;cassandra;6e623145cc55a4b911355488ae989e7e42945d21;127
IntelliMerge;cassandra;f849aa210ffc848e4748d8287422e515579c14cf;4395
IntelliMerge;cassandra;bec125b777a6b71234568cb24d5ac83580912ba8;1724
IntelliMerge;cassandra;9c51dd422e75c9a0787cf6d23323caeb4883b9b7;1597
IntelliMerge;cassandra;27cf0a9b7431711238bd479c39dd954ef9088a38;604
IntelliMerge;cassandra;0febf003c2f5e4b438a213db9c7fec0c26dc3970;702
IntelliMerge;cassandra;47026880b2ed0a19fc4af66f230215f7228c2d83;35064
IntelliMerge;cassandra;70bcdfde6a07a18b1020844442579add568ff0ac;33137
IntelliMerge;cassandra;9fd80e3e54aa0c8fa0e7e4cd6f83e34c853d93d8;6583
IntelliMerge;cassandra;65c9e3ba80e0b38bb7cb0979d40feeeca6d72fe2;24
IntelliMerge;cassandra;f5bc6e481f70b95649de99e262515c6e8221f188;886
IntelliMerge;cassandra;c8d1984bf17cab58f40069e522d074c7b0077bc1;854
IntelliMerge;cassandra;f9259e4f0af1fa8328f91eb4f9a5e63ff0b7dad8;579
IntelliMerge;cassandra;c49a01b5b927554473a88f37678965981d530621;102
IntelliMerge;cassandra;139203d25ef08b864b11f1c74073a28e7d5b64b3;2166
IntelliMerge;cassandra;7e8e6d30857dd2198db13a8180cba1d8fa15ef28;606
IntelliMerge;cassandra;1a5d09c3566bffb24327b7af6379097d13de9521;256
IntelliMerge;cassandra;88631680ed73e173b42e3f1c969a20bc4921e705;384
IntelliMerge;cassandra;c44cd0111649612b3dcdbe3a6d6a3c83eae54066;282
IntelliMerge;cassandra;a9cbaae12d4d1cf961e18829c1631c6ea33240ef;218
IntelliMerge;cassandra;489cafe36debf7559f5c8b7cc94494b1f74bb361;613
IntelliMerge;cassandra;d1f174865326dd72b9dae51dc34bf262a31b16dc;524
IntelliMerge;cassandra;e6de20e8f62f4fb8b78eed8f17a18d1a30522ba5;1947
IntelliMerge;cassandra;77e87518e9770d97974b607a80ed382b02fdcb0d;1965
IntelliMerge;cassandra;181ecef720f805f77229b2b9219aeddb6e4e45c8;218
IntelliMerge;cassandra;f72f587bb79ee280fa12d6cda2598dcf6b815c9f;148
IntelliMerge;cassandra;7207ad4ec8516297e1f27a42e8606176193bf305;79
IntelliMerge;cassandra;78c7a79e4388971609bcaf0c51681143284b2a1e;444
IntelliMerge;cassandra;6309c22de2140039b84f24fd338eed383738ade1;50
IntelliMerge;cassandra;9022871ee066a80bd3261268a3c39c741595a7a7;42
JFSTMerge;cassandra;11524170cbd64c40ec16cf94dd42c1988d191c93;3921
JFSTMerge;cassandra;70e6f2952fd648f45aa9075909c13e5783141318;11543
JFSTMerge;cassandra;126853068d6cd4d1f487a32defb25c3c452a42cf;5156
JFSTMerge;cassandra;df62169d1b6a5bfff2bc678ffbeb0883a3a576b5;2814
JFSTMerge;cassandra;9199e591c6148d14f3d12784af8ce5342f118161;1765
JFSTMerge;cassandra;2209115972f7994ca0cb8fbd0dee1299dea06536;2075
JFSTMerge;cassandra;a6059f1feed5f7cc9ecaf2d7495bd4cc25809d8d;1862
JFSTMerge;cassandra;aa2a5c69940a16fea26c8d57501e1b59fd9ca724;592
JFSTMerge;cassandra;ef6c5f8ba9dc18e7a5bacfd5d8461ae5d9f12df4;2311
JFSTMerge;cassandra;2f2455be5f3aae04b6247dfca268648a65fc3adb;35395
JFSTMerge;cassandra;2d05bff0ba4016229ecfd3f05f4c0e1a137b55f4;18215
JFSTMerge;cassandra;48a48c7fcd06213c77a9490f0d2c8b32baa2b1e4;2931
JFSTMerge;cassandra;33eada06a6dd3529da644377dba180795f522176;7648
JFSTMerge;cassandra;0918ba01176392deadf8655a61dad44979a49ee5;8097
JFSTMerge;cassandra;c7562d1015308ae80628eeea16c701b0e15ebe58;3519
JFSTMerge;cassandra;49f72af7923ebdbdf88259643356253463d2e7a7;1428
JFSTMerge;cassandra;e635317cf8816fc8f130afc47cccc9bfd57a6cd7;741
JFSTMerge;cassandra;4e6eb9a32763ca76f95c230c6368b0e9b2f3aa52;3378
JFSTMerge;cassandra;5069b2c0ffc3aa335523e7b598cae05ee50ded8a;1328
JFSTMerge;cassandra;d3a994b10537809267ec5ebae784ee5497cdb265;1348
JFSTMerge;cassandra;c3a66ab1e8838d1ef1c1f69ab94d116b970ba97b;2467
JFSTMerge;cassandra;5cc68a87359dd02412bdb70a52dfcd718d44a5ba;2012
JFSTMerge;cassandra;08a515dc7440db1530987a480afb27f5faaf8e0f;1211
JFSTMerge;cassandra;77a12053b69ceebd529556d5159f9325703283eb;313
JFSTMerge;cassandra;88b01c866d420c58e104640ddb78e3ebeef4d915;4159
JFSTMerge;cassandra;05d7661d04b2cd47b29a767986d4b6d283419db2;1720
JFSTMerge;cassandra;95cfee623456f1df51ce548cc6cf42fe5a78050c;2962
JFSTMerge;cassandra;0b16546f6500f7c33db2f94957d6b5a8e0c108d1;233
JFSTMerge;cassandra;b3ac7937edce41a341d1d01c7f3201592e1caa8f;251
JFSTMerge;cassandra;2ad06d65b31d6221ac5c78991c13e125800bc48d;721
JFSTMerge;cassandra;61edf6f2f027b4bf5596489ce2452e5993e6a683;324
JFSTMerge;cassandra;f74b0ea752419c6b08cf6be63ace55948fdf0a83;4276
JFSTMerge;cassandra;0bc2164df244487ef2870c44dfbbd4321378fa49;4748
JFSTMerge;cassandra;1602e606348959aead18531cb8027afb15f276e7;8775
JFSTMerge;cassandra;a4cf29fe95f5f93896a31683c57cdd9bed0447b9;456
JFSTMerge;cassandra;716d08f9090deb4c0c48096b5044186d270feb45;4882
JFSTMerge;cassandra;adc32ac836e90b8c4503030feb76ce031998ad80;636
JFSTMerge;cassandra;3e4e7d9546d69a0e1c807b3e2d585d3a659500bc;6380
JFSTMerge;cassandra;29a0d1f82f965d6e13161c420396f4681ff4c725;1498
JFSTMerge;cassandra;a6f39834b940afe1d5f09636df754cb50c1240ef;503
JFSTMerge;cassandra;41904684bb5509595d11f008d0851c7ce625e020;1608
JFSTMerge;cassandra;38bd20e0510048c3c93781afd05efdf31594c115;10630
JFSTMerge;cassandra;f5e8d1672ce4c1d83fd66955a2fc9de995ef4c04;16072
JFSTMerge;cassandra;e38fddf19022e9574487e2f8cbf73af27d1afaf6;4815
JFSTMerge;cassandra;9815c46679ad14b038f0314a9b9611e099750724;1664
JFSTMerge;cassandra;8ebef8e71a5ded0d5964e1ae315c9875db2e005f;281
JFSTMerge;cassandra;694b3c40137a3c9d9ec5d844ff40db6046882447;294
JFSTMerge;cassandra;0db88242c66d3a7193a9ad836f9a515b3ac7f9fa;917
JFSTMerge;cassandra;e819fec89c38d4b6347ea9a683798e050c65dd86;696
JFSTMerge;cassandra;974d8fc099c0f426eea2440783b03e35c13fe528;11472
JFSTMerge;cassandra;4734ce7d94945126e40ec14c8eb2c305e768c6d1;9902
JFSTMerge;cassandra;00022bfa61e3afd7869cc4b93dd85195a3530a89;3635
JFSTMerge;cassandra;3e3d56ecd41f04a31a60a4811702873d9aa57aad;7524
JFSTMerge;cassandra;030ec1f056d0e0b9094ddf7fcd2a491cb8ddf621;716
JFSTMerge;cassandra;2bae4ca907ac4d2ab53c899e5cf5c9e4de631f52;548
JFSTMerge;cassandra;c05d98a30b56fb8dd3924780150a631123ce0851;2757
JFSTMerge;cassandra;12841938a0cd420d626749e91f5f696f26354b03;2720
JFSTMerge;cassandra;fadf2e8392bc41e75d475f9c6a141059c9480f6d;693
JFSTMerge;cassandra;733ea88faafa343eb6991a691f0bf36b2d5f0ed5;638
JFSTMerge;cassandra;d44a0d25bb9a07f5e43a9951bd13f8259dfccd36;543
JFSTMerge;cassandra;e6fb8302848bc43888b0a742a9b0abce09872c45;4374
JFSTMerge;cassandra;4f12c409267eb44cbf596193456c5a67a1775748;251
JFSTMerge;cassandra;3e4d000c9e3ffa2df88c32d78c866e0598898dd4;14342
JFSTMerge;cassandra;7ad1945ee7592990027bee4fe6bbfcac72940954;7922
JFSTMerge;cassandra;de60cf0759e9721ddd1aab725c511a8f910cf415;479
JFSTMerge;cassandra;0a9e9db99c56eb2a8779dadf1926861436ca5f6e;1727
JFSTMerge;cassandra;aa5c073249d05fceae00543dd91ca2f7985c264c;1843
JFSTMerge;cassandra;834031cc01d555714c15341ddbbd25243118cf96;517
JFSTMerge;cassandra;7aa89a64e09c57061418c1d83c03ae7cfd0cd745;8172
JFSTMerge;cassandra;10b397e2a9c90e0fe3a229659952a56a03795a22;2637
JFSTMerge;cassandra;a2074b890c32f1a52c4852549db92444a27ef4a7;1135
JFSTMerge;cassandra;9c6f87c35f364ec6a88775cb3d0cf143e36635e7;1038
JFSTMerge;cassandra;2a0890d0fc5eaaf88d0a2d610a5f500fe943fb92;519
JFSTMerge;cassandra;5c9db9af96daeda02610623ccd8587b0a1510d4d;9340
JFSTMerge;cassandra;ef404053bf440c2d312d2f602d1aa64f623fb07d;710
JFSTMerge;cassandra;c2299e6890b65f6042c74e679dd90713917e9062;996
JFSTMerge;cassandra;1a37992e9b4516f3d83394bda27d280ffb8b9255;591
JFSTMerge;cassandra;50ba850beb573ae4aa62ac46e645ce48413815ce;1036
JFSTMerge;cassandra;5efaaf91c8b0540ccc0f6a7975f252b6be3f353e;2794
JFSTMerge;cassandra;833c993b8e604046179067e663f963dcf4c4a2ca;2494
JFSTMerge;cassandra;07795f1016970ac519503293883c1f7013f3f48a;779
JFSTMerge;cassandra;689484b25832dda7086730b496ba1eca1bf10b5d;1655
JFSTMerge;cassandra;ec9ce3dfba0030015c5dd846b8b5b526614cf5f7;4760
JFSTMerge;cassandra;44f79bf2f7a3a05f802014492ecbec67c49c02d0;453
JFSTMerge;cassandra;92b7322bbf0b53203adcfb6c4479022f975d9785;359
JFSTMerge;cassandra;942b83ca93d6d2380a830cb775e8506cc1cf0324;502
JFSTMerge;cassandra;831c05b1c047cdccbc6a82fe0d3f72302fdfb18a;3412
JFSTMerge;cassandra;1dc1aa1982a7ab84034c95fa6ce6b3e4e2346fd2;2132
JFSTMerge;cassandra;702ec088f5f61106b41e128f3fb8f109da8cbe1c;3194
JFSTMerge;cassandra;3580f6c05b43929add7d5d982ffdff7a26385fda;2707
JFSTMerge;cassandra;b234ca3ee4101a34b761948d633ef4a12aa70ca2;2410
JFSTMerge;cassandra;39d7cf50ec09e0f3ac27229853ad4fe979e3507f;1033
JFSTMerge;cassandra;6ff56c30e0913b49291a5a61a49eacac8ee3eb28;468
JFSTMerge;cassandra;4ed9df6dfc2bb484c6fc5497a0bdc23dc076d04d;610
JFSTMerge;cassandra;489be961c945e4330a9426d21b2bb903cc1d3a54;1690
JFSTMerge;cassandra;73547a3421cc92e07d0373846fc1bff796570275;3408
JFSTMerge;cassandra;8bbe2f5951be9ddfd74e455ba20a09b3dc309cfe;1617
JFSTMerge;cassandra;da94781a2c20394c1fc4f3d488a694ddad45228f;1446
JFSTMerge;cassandra;e416c82316d4ada6067892e2e97270081eb6f331;2329
JFSTMerge;cassandra;1e067746e432dc0a450ad111a8ec545011bb5bc7;2023
JFSTMerge;cassandra;3aefe356545bcc2f5c4453e0d9d704bef339a008;2380
JFSTMerge;cassandra;57c2003de64236bb689ec3ad26457fa99ecb2957;2052
JFSTMerge;cassandra;bed3def9a0188daad4b3306d5aea28b416be85c2;2890
JFSTMerge;cassandra;2f268eda3d44f8b14b71b7f4b3f4c25e2dfb2c11;2495
JFSTMerge;cassandra;a85b007103ec2ffcfac2ce9e591bc26657089549;2845
JFSTMerge;cassandra;caa26e4fb9ba7b905d2806da6c1eff222d429b8c;2880
JFSTMerge;cassandra;0a1f1c81e641039ca9fd573d5217b6b6f2ad8fb8;3268
JFSTMerge;cassandra;9be467a22ab646c23710eb2b23dd21e5a46b07bd;672
JFSTMerge;cassandra;eaf46a1c941468c514b3beb56318d9e82ead7697;398
JFSTMerge;cassandra;575927b1e6ea9a718d62b7b6b72628753b08e59a;3393
JFSTMerge;cassandra;23bfcabfb37eee0cdabfdcfc46ed2c4b9709ccf3;239
JFSTMerge;cassandra;695065e27a16c30019f34fc4c626a1841616d037;7393
JFSTMerge;cassandra;2e18adf2578f4c4a73d6b68fcbd8fe3786b11f00;3095
JFSTMerge;cassandra;413e48e6571e3c23362d5053e0c7fcdd99bd1e7d;1420
JFSTMerge;cassandra;12f5ca36ffab227a1531a554b00cf83d898f9f28;1069
JFSTMerge;cassandra;738a57992cd725feda3aad8f9dcfb40a0e82823d;4656
JFSTMerge;cassandra;bb371eadacb1dee81aa099ad3b18e61aa804dbae;8515
JFSTMerge;cassandra;8a3f0e11fecde964730cd67d6376660ae562b208;305
JFSTMerge;cassandra;d1bd71c4ea5e02d53bfcd99d5fb390d3ee18d17c;453
JFSTMerge;cassandra;bb56193a3f2ac865efb18c9d6944f2927f667771;29748
JFSTMerge;cassandra;9583b6b312866a4861df1a795329695b3fc09328;3475
JFSTMerge;cassandra;6a846e6f8443280f41a121f318ca192c8d0d97ea;727
JFSTMerge;cassandra;8458e4e30744e8df6fcbe12aec286db047411385;227
JFSTMerge;cassandra;7b1021733b55c8865f80e261697b4c079d086633;11088
JFSTMerge;cassandra;6dc1745edd8d3861d853ee56f49ac67633a753b0;1801
JFSTMerge;cassandra;8e775eaaf5ee6b355e050ea15f2e334eff680487;219
JFSTMerge;cassandra;561b07e29c8646176bde5d3eb40b4083fb079ac4;398
JFSTMerge;cassandra;2764e85a557c140f44ffc08c09e4b06a61e1ef4e;239
JFSTMerge;cassandra;1f014b2cac739439bcf97adb34ae5b8ede6d2fed;1671
JFSTMerge;cassandra;70059726f08a98ea21af91ce3855bf62f6f4b652;2923
JFSTMerge;cassandra;5ee6e7bc12a22744db462106abe1372a72b07a41;1809
JFSTMerge;cassandra;225232a9ea8945c85ae4f9cac3b97e003c9e9035;1513
JFSTMerge;cassandra;0171259d05a2dd5ec901ccadda016361312b59a9;4306
JFSTMerge;cassandra;b6572234459c68ebae43a1e8594d1d801238bddc;319
JFSTMerge;cassandra;dc6ffc25a8d00659385a1219d0189bd068ef110d;2360
JFSTMerge;cassandra;1e82695115c7f191d4de60a92f7b9fd078ebbc68;2152
JFSTMerge;cassandra;a40d2e2e485cefc46f0c7ba98f1514a69ca65c7c;482
JFSTMerge;cassandra;118bea59e4a0bdc0b9cca9d717685f1157764c15;5021
JFSTMerge;cassandra;ea145709abbe9342d3ae82ca420edf72c313cc91;1064
JFSTMerge;cassandra;361c4e4c7000bcfded4ea81f6ebd59eeed42ab31;220
JFSTMerge;cassandra;e0c6a9eca074f1be00ef60131f4db40cc4ea5307;2165
JFSTMerge;cassandra;5a5d0a1eb46dfa308acc9cff28f8c65fbb026b81;1792
JFSTMerge;cassandra;baaf7461609065954718ad58366798e138a227f9;1720
JFSTMerge;cassandra;c9ac0506c41667ebe9b59acb73d6329401461289;4345
JFSTMerge;cassandra;78a3d2bba95b9efcda152a157f822f4970f22636;17489
JFSTMerge;cassandra;b8f201172ee8511d745b83940b991f8586cc1a4d;2409
JFSTMerge;cassandra;4edd9ed5e98dca9c8ebf52fa40a1f8abb0031689;1334
JFSTMerge;cassandra;3079ae60d29baec262a4b05d7082e88091299d26;4223
JFSTMerge;cassandra;de1a96c8d401f706558e5841dfce5da85b408b26;2885
JFSTMerge;cassandra;97a43ffff2610f5f57678c69ca674b7d795c36b4;1613
JFSTMerge;cassandra;0c91977da68f054cf0ddf996b49423d736b42006;6073
JFSTMerge;cassandra;897ffe87e41ab128c9e8969d535cb2a706baf563;10158
JFSTMerge;cassandra;587773fa478ff64aa46cf17760eb31d6f83fc46d;1530
JFSTMerge;cassandra;4651ac7352357ec61bc4940d7f8e9e976fa6a1c1;545
JFSTMerge;cassandra;b623e82c4527aeb15f12ae975adb5d3cf864b34d;199
JFSTMerge;cassandra;7a5f8b1ffc0bb7b34f80bc34afbb6786bedc405d;642
JFSTMerge;cassandra;841a80311c95b05b69e57971deff9aba03c5f5d2;996
JFSTMerge;cassandra;fbf30d2199582d3c8e24cc7efcdaedc3a2b7b68e;467
JFSTMerge;cassandra;fdee887b425777eead75ac8f00a2128a6d2c03f8;1124
JFSTMerge;cassandra;4354fb27dcb706cdb3e7cb611d3ff1b9b53f04e9;1952
JFSTMerge;cassandra;b53260d30691dbaf25098db6f3d2837ba1a0f9f9;236
JFSTMerge;cassandra;ce39f81d26489ba292447a18a66057980b0c3f53;503
JFSTMerge;cassandra;6f5dddd966fc16a20f2af8add74b70a9bb11b559;393
JFSTMerge;cassandra;72cb851e5db44b3e18f4956c315803644104f8ab;183
JFSTMerge;cassandra;d4e6f08d48317796bfda8691f85c038fcd264769;1633
JFSTMerge;cassandra;b0448e66b567bb8dc80acb1cb9c66bbf8b5f461c;262
JFSTMerge;cassandra;1aa97e30ca075ad3c350d1b49aee94dffc62db19;7177
JFSTMerge;cassandra;7d7ff7f3cd317531a096e9f06c0bac9f5e139496;790
JFSTMerge;cassandra;53339a078f905368c30ec41849c6e11d1d06c74b;567
JFSTMerge;cassandra;1e25d198343d23dfe98663dabba19dc2219ca7ba;600
JFSTMerge;cassandra;6f0eda836f57f5d0993ef15441501808f0383b1b;4266
JFSTMerge;cassandra;450091bfb8ae66cefa26c2738770d435edf3fb5b;1251
JFSTMerge;cassandra;db40ef8398e34618086184487ffcc3310830cec7;1560
JFSTMerge;cassandra;6ff7c9ce98eb937c6e2347df9af1d36364eeb184;432
JFSTMerge;cassandra;65885e7fc356c342331aec11667b5abdc28897b6;3527
JFSTMerge;cassandra;f16674949592b518ba9da837b70665df10832e9b;2410
JFSTMerge;cassandra;b897e60110634932a70be916f0d57f40020b5954;3236
JFSTMerge;cassandra;bb6973a6fe132249031a281788f232c975e3456f;3860
JFSTMerge;cassandra;882df8a21711559d18bf6b38cd6026d78b7e4956;1617
JFSTMerge;cassandra;9f19dd4e4e4f4adc948b36a3fd38077cbc691617;1975
JFSTMerge;cassandra;f785f8b5c1702a41e27b6217b2cf2dea8c316c19;263
JFSTMerge;cassandra;ccb20ad46ab38961aac39cc8634f450046bdf16b;276
JFSTMerge;cassandra;b5fef7522e59b9930598ffd2a58c96f27f6a2423;2278
JFSTMerge;cassandra;2aa834265ba76fe0e161ce9fdb612df045dcd576;295
JFSTMerge;cassandra;63a9f9b8ff6bc93899a76886e4ca41e8ebe35946;292
JFSTMerge;cassandra;afe3fe3df98f3439bca05cbe132a0e97b66945e4;290
JFSTMerge;cassandra;aa21bd295adcaeb4899d0800a184508ab2997bfd;678
JFSTMerge;cassandra;36394542e6e350b49396ed1b09fecdaba76aece8;348
JFSTMerge;cassandra;2a1271382a65095941583935a5de3b4d2031b736;2151
JFSTMerge;cassandra;0de23f20ae4bd95f040017e2db653c6c1b5eabe9;2033
JFSTMerge;cassandra;87fe1e09f15b373fd74473dddee12e289287b7aa;4577
JFSTMerge;cassandra;57d56bd1c2ce28722667221b553a8f505d9eee77;2906
JFSTMerge;cassandra;79f230f30d3834aa1b9f2d009c51b6dfc4c37288;154
JFSTMerge;cassandra;a880739187ea5521e8e558a19871985a846b330e;1592
JFSTMerge;cassandra;0bfa26d6011b6e1c79c164a1acc29884d8157ade;737
JFSTMerge;cassandra;f497c13ee33cc76b7c7bd4c6d4d12caf475ca79d;2002
JFSTMerge;cassandra;6a1c1d900925cb0532633c943e7c4325edc8f64c;610
JFSTMerge;cassandra;4b6b24ca992407d84ee6ba58520d31888600d44f;748
JFSTMerge;cassandra;7452b20503c376c9ea15fdfac8da0c78381b3f73;525
JFSTMerge;cassandra;5d918b8fc0b90771caef586ce3b268c10b0d645a;2553
JFSTMerge;cassandra;aa60cde3122a2b512ba4283b2bfd2deaff008004;24799
JFSTMerge;cassandra;9218d7456b36d20ebe78bab23594e67d2f0c4a20;15966
JFSTMerge;cassandra;e63dacf793fedc8a9eed9c7fc635cde5f9fd68f3;7829
JFSTMerge;cassandra;cd4a1e6acc51b0f708127a50d37dd7832bbe8dfa;2638
JFSTMerge;cassandra;45dd5d178f0c817c2ef1908c8b8c1563a2bf3cf1;238
JFSTMerge;cassandra;0d866456a144ea6b3f86f3677f0e8d90c7b1d2d5;725
JFSTMerge;cassandra;7eed4b6644f20597d58aa3562a201b527afae9a5;1184
JFSTMerge;cassandra;929438b8be32e38f6d921bfdc4a011cd526dfeb7;1310
JFSTMerge;cassandra;9c3b967e7186c1c3b6f1c25c627e770187020344;1358
JFSTMerge;cassandra;6d0cf7dbd2221c13434958e9e0d5e418f58fe23f;3600
JFSTMerge;cassandra;bf4740867a4a9d54d06c8c91802e02793b2bde2f;490
JFSTMerge;cassandra;7636a6b860cddb614b92721b9886fdbeb23887f9;299
JFSTMerge;cassandra;32bc8b0b182176f0132522f821a1b13919efc63a;2089
JFSTMerge;cassandra;6932bd879857b3b603c2d0ee284f26426b68fe6a;143
JFSTMerge;cassandra;5c58af97a742e9d53b8ce4fe930d51b085259dc2;1340
JFSTMerge;cassandra;d26187e5c2ab2cf08d8c874387b4674b860f5e4d;414
JFSTMerge;cassandra;325aeb76b9e94b4b108e5608871e4b096f7d8f1c;717
JFSTMerge;cassandra;73952075253c535b35a42269edc86133a5dd9f6d;1326
JFSTMerge;cassandra;14ef5a4ebf6ec78ab51f0e71fe8af7acd1f26d12;867
JFSTMerge;cassandra;11ac9388782992867432fc48ca4f1587e20b7171;3462
JFSTMerge;cassandra;fb4656f6155113839ef8612aca578c3bdec96958;2778
JFSTMerge;cassandra;5a090cc5a13d01a22776378b65116868359b8f8c;694
JFSTMerge;cassandra;83e378737888ad47931ac713b50188f77da2ff56;1092
JFSTMerge;cassandra;58599a9a0793e8ec9ebd73e3ce9616f81783ff2c;786
JFSTMerge;cassandra;ebe18bb2ff62602fd5f55b969ecf665d2d3e5ace;684
JFSTMerge;cassandra;4c94ef20d3562ab8f0a922945d78464d6c475d98;1989
JFSTMerge;cassandra;2d7fec94f13dd8a7d2b14179fc89202413bdcbf7;896
JFSTMerge;cassandra;1f430c5392ec2bee5d13fb56f6de8260f35e72cc;2022
JFSTMerge;cassandra;2357589dd393be1614ed5156ce05674afc4d0921;1054
JFSTMerge;cassandra;8a56868bcaa7d58c907410a1821e83ada72ee0a9;727
JFSTMerge;cassandra;2a4ab8716a8aa4f80a91b3128ecbe9ab6e764ddc;3520
JFSTMerge;cassandra;20364f486f1442fccf134ee75ccab1151c0a102c;5932
JFSTMerge;cassandra;0452e74f59182aee515cc6920e35287def86c9fe;2642
JFSTMerge;cassandra;212a2c1949b9aaa71d482d72984ff137759e28b7;6004
JFSTMerge;cassandra;180130a8e59b2848ad843d74c09fabfa5e82eab1;2422
JFSTMerge;cassandra;a8dce228de443716556f59510b0494078bbe97a2;5425
JFSTMerge;cassandra;74280b1eeb0478f5c3e939aa72daedb62437f50c;4838
JFSTMerge;cassandra;868e7209d8aed969fa62e1813ad99dec70e4b527;3107
JFSTMerge;cassandra;ff1a156290440934826cf2e6a7f080d160683a16;5001
JFSTMerge;cassandra;d693ca12c76c2651df1769e137a94b954174e061;7618
JFSTMerge;cassandra;efc57cdfe262c78db82ba029f5ba7f9294c38c04;892
JFSTMerge;cassandra;21a915cd7148d03e9bbe32d68395d7b04dcfc55a;383
JFSTMerge;cassandra;e28860b40135409f755b08b5e2ac70e9b27323dc;1038
